label,text,predictions
0,This is disgusting amp; it needs more attention Here’s the video: <url>,0
0,Thank you Wisconsin :loudly_crying_face: ElectionsNUMBER,0
1,For all of the TrumpIsARacist liars out there Especially you <user>,0
0,<user> <user> Yeah <user> handlers know after the election COVID will have mysteriously disappearedright after they cheat to winthen the real communist agenda with <user> begins  Wake up liberal fools,0
0,"<user> <user> <user> Thank you for saying this When I was growing up and tried saying my name I would get laughed at and told ""did you forget your name"" Which to me meant that the person thought I was stupid",0
0,Trump is a walking petri dish His goal is to spread the virus to as many people as possible to reach herd immunity,0
0,I guess some get a desire to protest sooner than others Covid has prevented me from going I don't want to be another number But I am getting so close to throw myself out there This is a great city and <user> is destroying it We have to fight dictatorship,0
0,This week COVID hit her elder care community NUMBER employees and NUMBER patients tested positive  That's a tragedy and we're all deeply saddened but also what the hell  The point of these policies is to make exactly this thing not happen,0
0,SHOW THIS VIDEO ON THE NEWS these are the people here for the movement :smiling_face_with_hearts: <url>,0
0,How soon can scientists find a coronavirus vaccine  In case you have not read the work of Dr Judy Mikovits summarized in THE PLAGUE  This has all the signs of bogus science and pharma corruption <url>,0
0,<user> <user> <user> <user> Who says I am not but they're  not caused by a virus spreading like wildfire are they  Trump has surrendered to COVID The deadliest and most inept POTUS in history  Hell of a time to go GOP You're a liar and a fraud,0
0,PlausibleDeniability welie we try to make those lies plausible <user> BidenCrimeSyndicate,0
0,NUMBERNUMBERNUMBER cases; NUMBERNUMBER deaths we know of the US has NUMBER of the world's population amp; almost NUMBER of the world's covid deaths AND we know TraitorTrump is cooking the books on the covid data TrumpIsAMassMurderer TrumpKnewVoteBlue,0
0,THIS IS ALL SOO MESSED UP THEIR  NOT ALL BAD GUYS HE WASNT EVEN HARMING ANYONE,0
0,alleged as if there isnt a video of him murdering george floyd <url>,0
0,<user> PSA to all criminalsMinneapolis is open for business,0
0,<user> <user> Easy answer to silence idiots make mask a law  Wear them in public places thats it You dont need em in your house when you sleep while your driving Just in public places Im certain no one liked seatbelts but hows that going,0
0,twitter is deleting everything repost this anonymus,0
1,If you think the murder on George Floyd was unintentional than you're an idiot This Wasn't Unintentional   If you lean on someone's fucking NECK with your KNEE while they say they can't BREATHE you're doing it ON PURPOSE RAISETHEDEGREE,0
0,just stop <url>,0
0,You’ll never see me doing that How will this get rid of racism We are all supposedly equal  BlackLivesMatter AllLivesMatter AntifaTerrorists BLACK_LIVES_MATTER,0
1,Pandering Pelosi presents a folded flag to George Floyd's brother   This is fucking wrong on so many levels   This evil witch has to go <url>,0
0,<user> HELLO  We can't even get people to wear a damn mask in the grocery store without having a meltdown but you think standing in long lines to vote during covid-NUMBER AND flu season all at once is gonna be smooth sailing,0
0,<user> Cops know how to not shoot when it’s white people,0
0,California  A black man was found hanged from tree outside a City Hall  BlackLivesMatter,0
1,<user> <user> <user> <user> To reduce it to just George Floyd and use the terms you do really just show that you’re a horrible person with no empathy and regard for other human beings in different positions than yourself I really do hope you tend to the hate in your heart it will eat you up :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,0
0,<user> <user> <user> <user> USA NUMBER  Number of unarmed black men killed by police - NUMBER Number of black men killed by other black men - NUMBER  blacklivesmatter,0
1,"OH HELL NO I DON’T SMIKE THAT MUCH WEED If you are a real American please do as <user> would say ""Don’t Believe The Hype"" these mutha-fuckas are trying something  TheFixIsIn  HoaxOfAllTimes  Up Next <user> <user> :eyes:  <url>",0
0,<user> <user> :police_car_light:VIDEO :backhand_index_pointing_down:They're cookin' the Covid death count How do you destroy Trumpsour economy by selling lies for public approval :backhand_index_pointing_right: FEAR <url>,0
1,<user> was a sweaty blabbering idiot at last night’s debate No one wants a sweaty blabbering tub of goo idiot for President maga magaNUMBER,0
1,<user> Just shut up and eat your donuts,0
1,It’s funny seeing people actually think it’s real :face_with_tears_of_joy: dummies,0
1,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> Why are all the stupid congressmen from KY Is their lead in their water supply,0
0,Wow AC destroys My Pillow guy The guy actually starts squirming  and sweating,0
1,Damn dummy LMAO,0
1,All the adults complaining about covid restrictions sound dumb as fuck,0
0,<user> First rule of FightFund is you do not talk about Fight Fund :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:<user> <user> what a mockery you have made <url>,0
0,<user> <user> Of course he has to be a Republican giving an interview for a far right news that agrees with Trump Children’s and Teachers shouldn’t have to worry about catching COVID while the disease is surging It’s all political for Trump Btw there have been children die from COVID,0
1,<user> Trump does the same with hookers which by his choice is the same way he treats MAGA <url>,0
0,MINNEAPOLIS HELL for Soros’ Blacks Lives Matter amp; Antifa Isis-Allies in Deep State Plot vs Trump <url>,0
1,y'all are stupid as fuck if you keep going out idc if you're offended by ppl telling you to stay tf home to not hang out with friends even if you're all wearing a mask to go out for drinksfood idgaf stay tf home you can see your friends some other time,0
0,<user> He saved NUMBER million lives stop with the lies,0
1,<user> Denver you asshole <url>,0
0,Hey <user>  Crooked Joe BOOM :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: <url>,0
0,This makes me cringe Not because how they look but because I'm imagining him hitting his hand against something and his fingernails getting bent back…,0
0,<user> COVID-NUMBER Marketing in the USA: Misinformation Incompetence and Buffoonery <url>,0
0,<user> is losing Texas and they are SCARED  This is proof that WE NEED <user> now more than ever Come on Texas vote in numbers too big to mess with   Resist TexasForBiden votehimout BlueWaveNUMBER,0
0,It took a week to get sick How many people did that entire bar infect in that week How many at her medical office   Sure you can say hindsight is a bitch But some of those they infected will not be afforded that luxury Get that through your heads,0
0,<user> Rico laws racketeering and did Hunter and <user> pay taxes on their ill gotten goods,0
0,What do you mean no different Long before Covid the Relathieves ate disabled funds As I said before the only thing they have not done is rob graves but even that we cannot be sure,0
0,<user> TRUMP NUMBER:US_Outlying_Islands::US_Outlying_Islands::US_Outlying_Islands::US_Outlying_Islands::US_Outlying_Islands::US_Outlying_Islands::US_Outlying_Islands::US_Outlying_Islands::US_Outlying_Islands::US_Outlying_Islands:,0
1,all these celebrities mad about people LOOTING Nicki Minaj said FUCK that be angry and let our voices be heard BlackLivesMatter,0
1,The blacklivesmatter movement is a terrorist movement because it uses the threat of violence to get what it wants It's just a highly disorganized and spontaneous terrorist movement  Disorganized violence is still violence,0
0,Never forget that our sweet Lord Jesus delivered <user> to America to save our collective asses Let’s not screw this up Please join me in supporting our <user> as he gives it his all to MAGA,0
1,Dear people celebrating WalangPasok bec of the covid-NUMBER  FUCK YOU BOBO BA KAYO,0
1,"<user> <user> <user> Well I’m sure you know Jim Crow Joe will "" put you back in chains"" as he so bluntly stated"" so remember Prison reform and opportunity Zones Trump Racist and KKK supporter and NUMBERs crime bill Joe Biden I recall him stating black peoples are super predators",0
0,It’s not pie  blm  BlackLivesMatter <url>,0
0,Dangerous insanity that is going to get Americans killed,0
1,PLEASE FOR FUCK'S SAKE PEOPLE STAY AT HOME apa susahnya sih DIEM DI RUMAH YAELAH don't be selfish for once,0
0,<user> He's such a child and that was just worthless I loved when you said shut up man And I loved when you called him a clown Don't be sorry for it It is what it is:grinning_face_with_big_eyes: It's true people are going to say enough of this crap we want someone more mature,0
1,Great news what’s the update  FakeNews <user> propaganda bullshit,0
0,<user> <user> <user> <user> Jeez could the media make it any more obvious they’re covering for Hunter I mean Joe Biden Pathetic,0
1,<user> <user> WERE THESE DIMWITS WATCHING THE SAME DEBATE THE REST OF US WATCHED JOE'S NAME CALLING AND LYING WERE NOT SOMETHING WOULD CALL ''PRESIDENTIAL'' JUST BEING A SPOILED OLD MAN WITH DEMENTIA  VOTE RED NUMBER,0
1,<user> We love you Fuck white racists Dump Trump,0
0,<user> <user> <user> <user> not acknowledging that antifa is not an organization is about the same as DT telling them proud boys to stand by Keep it real whiteliberals are the real racist <url>,0
0,<user> <user> Thanks You're a good man Just wanted to say that Thank you,0
1,Does this asshole not watch the news--oh that's right he watches Fox guess I answered my own question,0
